,0,1,2,3,4,5,6,7,8,9,10,11,12
2029,3918,ENSG00000119929,CUTC,Nucleus,HPA058231,http://images.proteinatlas.org/58231/168739_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,0,1,0
2030,3919,ENSG00000119929,CUTC,Nucleus,HPA058231,http://images.proteinatlas.org/58231/168739_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
2031,3920,ENSG00000119929,CUTC,Nucleus,HPA058231,http://images.proteinatlas.org/58231/168739_A_8_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
2032,3921,ENSG00000153187,HNRNPU,Nucleus,HPA058707,http://images.proteinatlas.org/58707/136687_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
2033,3922,ENSG00000153187,HNRNPU,Nucleus,HPA058707,http://images.proteinatlas.org/58707/136687_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
2034,3923,ENSG00000153187,HNRNPU,Nucleus,HPA058707,http://images.proteinatlas.org/58707/136687_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
2035,3924,ENSG00000153187,HNRNPU,Nucleus,HPA058707,http://images.proteinatlas.org/58707/136687_A_4_1.jpg,Stomach 1,nuclear,0,0,0,1,0
2036,3925,ENSG00000153187,HNRNPU,Nucleus,HPA058707,http://images.proteinatlas.org/58707/136687_A_6_1.jpg,Stomach 1,nuclear,0,0,0,1,0
2037,3926,ENSG00000153187,HNRNPU,Nucleus,HPA058707,http://images.proteinatlas.org/58707/136687_A_7_2.jpg,Duodenum,nuclear,0,0,0,1,0
2038,3927,ENSG00000153187,HNRNPU,Nucleus,HPA058707,http://images.proteinatlas.org/58707/136687_A_8_2.jpg,Duodenum,nuclear,0,0,0,1,0
2039,3928,ENSG00000153187,HNRNPU,Nucleus,HPA058707,http://images.proteinatlas.org/58707/136687_A_9_2.jpg,Duodenum,nuclear,0,0,0,1,0
2040,3929,ENSG00000091490,SEL1L3,Nucleus,HPA058792,http://images.proteinatlas.org/58792/159751_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,0,1,0
2041,3930,ENSG00000091490,SEL1L3,Nucleus,HPA058792,http://images.proteinatlas.org/58792/159751_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,0,1,0
2042,3931,ENSG00000091490,SEL1L3,Nucleus,HPA058792,http://images.proteinatlas.org/58792/159751_A_4_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,0,1,0
2043,3932,ENSG00000091490,SEL1L3,Nucleus,HPA058792,http://images.proteinatlas.org/58792/159751_A_5_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,0,1,0
2044,3933,ENSG00000091490,SEL1L3,Nucleus,HPA058792,http://images.proteinatlas.org/58792/159751_A_6_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,0,1,0
2045,3934,ENSG00000091490,SEL1L3,Nucleus,HPA058792,http://images.proteinatlas.org/58792/159751_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
2046,3935,ENSG00000091490,SEL1L3,Nucleus,HPA058792,http://images.proteinatlas.org/58792/159751_A_8_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
2047,3936,ENSG00000091490,SEL1L3,Nucleus,HPA058792,http://images.proteinatlas.org/58792/159751_A_9_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
2048,3949,ENSG00000110107,PRPF19,Nucleus,HPA059070,http://images.proteinatlas.org/59070/133443_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
2049,3950,ENSG00000110107,PRPF19,Nucleus,HPA059070,http://images.proteinatlas.org/59070/133443_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
2050,3951,ENSG00000110107,PRPF19,Nucleus,HPA059070,http://images.proteinatlas.org/59070/133443_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
2051,3952,ENSG00000110107,PRPF19,Nucleus,HPA059070,http://images.proteinatlas.org/59070/133443_A_4_1.jpg,Stomach 1,nuclear,0,0,0,1,0
2052,3953,ENSG00000110107,PRPF19,Nucleus,HPA059070,http://images.proteinatlas.org/59070/133443_A_5_1.jpg,Stomach 1,nuclear,0,0,0,1,0
2053,3954,ENSG00000110107,PRPF19,Nucleus,HPA059070,http://images.proteinatlas.org/59070/133443_A_6_1.jpg,Stomach 1,nuclear,0,0,0,1,0
2054,3955,ENSG00000110107,PRPF19,Nucleus,HPA059070,http://images.proteinatlas.org/59070/133443_A_7_2.jpg,Duodenum,nuclear,0,0,0,1,0
2055,3956,ENSG00000110107,PRPF19,Nucleus,HPA059070,http://images.proteinatlas.org/59070/133443_A_8_2.jpg,Duodenum,nuclear,0,0,0,1,0
2056,3957,ENSG00000110107,PRPF19,Nucleus,HPA059070,http://images.proteinatlas.org/59070/133443_A_9_2.jpg,Duodenum,nuclear,0,0,0,1,0
2057,3961,ENSG00000153914,SREK1,Nucleus,HPA059332,http://images.proteinatlas.org/59332/147300_A_4_1.jpg,Stomach 1,nuclear,0,0,0,1,0
2058,3962,ENSG00000153914,SREK1,Nucleus,HPA059332,http://images.proteinatlas.org/59332/147300_A_5_1.jpg,Stomach 1,nuclear,0,0,0,1,0
2059,3963,ENSG00000153914,SREK1,Nucleus,HPA059332,http://images.proteinatlas.org/59332/147300_A_6_1.jpg,Stomach 1,nuclear,0,0,0,1,0
2060,3964,ENSG00000142684,ZNF593,Nucleus,HPA059387,http://images.proteinatlas.org/59387/132188_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
2061,3965,ENSG00000142684,ZNF593,Nucleus,HPA059387,http://images.proteinatlas.org/59387/132188_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
2062,3966,ENSG00000142684,ZNF593,Nucleus,HPA059387,http://images.proteinatlas.org/59387/132188_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
2063,3967,ENSG00000142684,ZNF593,Nucleus,HPA059387,http://images.proteinatlas.org/59387/132188_A_5_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
2064,3968,ENSG00000142684,ZNF593,Nucleus,HPA059387,http://images.proteinatlas.org/59387/132188_A_6_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
2065,3969,ENSG00000142684,ZNF593,Nucleus,HPA059387,http://images.proteinatlas.org/59387/132188_A_7_2.jpg,Duodenum,nuclear,0,0,0,1,0
2066,3970,ENSG00000142684,ZNF593,Nucleus,HPA059387,http://images.proteinatlas.org/59387/132188_A_8_2.jpg,Duodenum,nuclear,0,0,0,1,0
2067,3971,ENSG00000142684,ZNF593,Nucleus,HPA059387,http://images.proteinatlas.org/59387/132188_A_9_2.jpg,Duodenum,nuclear,0,0,0,1,0
2068,3972,ENSG00000175920,DOK7,Nucleus,HPA059449,http://images.proteinatlas.org/59449/132195_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
2069,3973,ENSG00000175920,DOK7,Nucleus,HPA059449,http://images.proteinatlas.org/59449/132195_A_8_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
2070,3974,ENSG00000175920,DOK7,Nucleus,HPA059449,http://images.proteinatlas.org/59449/132195_A_9_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
2071,3980,ENSG00000102054,RBBP7,Nucleus,HPA060724,http://images.proteinatlas.org/60724/139353_A_1_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
2072,3981,ENSG00000102054,RBBP7,Nucleus,HPA060724,http://images.proteinatlas.org/60724/139353_A_2_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
2073,3982,ENSG00000102054,RBBP7,Nucleus,HPA060724,http://images.proteinatlas.org/60724/139353_A_3_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
2074,3983,ENSG00000102054,RBBP7,Nucleus,HPA060724,http://images.proteinatlas.org/60724/139353_A_7_2.jpg,Duodenum,nuclear,0,0,0,1,0
2075,3984,ENSG00000102054,RBBP7,Nucleus,HPA060724,http://images.proteinatlas.org/60724/139353_A_8_2.jpg,Duodenum,nuclear,0,0,0,1,0
2076,3985,ENSG00000102054,RBBP7,Nucleus,HPA060724,http://images.proteinatlas.org/60724/139353_A_9_2.jpg,Duodenum,nuclear,0,0,0,1,0
2077,3986,ENSG00000141456,PELP1,Nucleus,HPA060760,http://images.proteinatlas.org/60760/134465_A_7_2.jpg,Duodenum,nuclear,0,0,0,1,0
2078,3987,ENSG00000141456,PELP1,Nucleus,HPA060760,http://images.proteinatlas.org/60760/134465_A_8_2.jpg,Duodenum,nuclear,0,0,0,1,0
2079,4008,ENSG00000141867,BRD4,Nucleus,HPA061646,http://images.proteinatlas.org/61646/149512_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
2080,4009,ENSG00000141867,BRD4,Nucleus,HPA061646,http://images.proteinatlas.org/61646/149512_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
2081,4010,ENSG00000141867,BRD4,Nucleus,HPA061646,http://images.proteinatlas.org/61646/149512_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
2082,4011,ENSG00000141867,BRD4,Nucleus,HPA061646,http://images.proteinatlas.org/61646/149512_A_4_1.jpg,Stomach 1,nuclear,0,0,0,1,0
2083,4012,ENSG00000141867,BRD4,Nucleus,HPA061646,http://images.proteinatlas.org/61646/149512_A_5_1.jpg,Stomach 1,nuclear,0,0,0,1,0
2084,4013,ENSG00000141867,BRD4,Nucleus,HPA061646,http://images.proteinatlas.org/61646/149512_A_6_1.jpg,Stomach 1,nuclear,0,0,0,1,0
2085,4014,ENSG00000141867,BRD4,Nucleus,HPA061646,http://images.proteinatlas.org/61646/149512_A_7_2.jpg,Duodenum,nuclear,0,0,0,1,0
2086,4015,ENSG00000141867,BRD4,Nucleus,HPA061646,http://images.proteinatlas.org/61646/149512_A_8_2.jpg,Duodenum,nuclear,0,0,0,1,0
2087,4016,ENSG00000141867,BRD4,Nucleus,HPA061646,http://images.proteinatlas.org/61646/149512_A_9_2.jpg,Duodenum,nuclear,0,0,0,1,0
2088,4029,ENSG00000196419,XRCC6,Nucleus,HPA062226,http://images.proteinatlas.org/62226/140355_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
2089,4030,ENSG00000196419,XRCC6,Nucleus,HPA062226,http://images.proteinatlas.org/62226/140355_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
2090,4031,ENSG00000196419,XRCC6,Nucleus,HPA062226,http://images.proteinatlas.org/62226/140355_A_7_2.jpg,Duodenum,nuclear,0,0,0,1,0
2091,4032,ENSG00000196419,XRCC6,Nucleus,HPA062226,http://images.proteinatlas.org/62226/140355_A_8_2.jpg,Duodenum,nuclear,0,0,0,1,0
2092,4033,ENSG00000196419,XRCC6,Nucleus,HPA062226,http://images.proteinatlas.org/62226/140355_A_9_2.jpg,Duodenum,nuclear,0,0,0,1,0
2093,4040,ENSG00000182944,EWSR1,Nucleus,HPA062953,http://images.proteinatlas.org/62953/142641_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
2094,4041,ENSG00000182944,EWSR1,Nucleus,HPA062953,http://images.proteinatlas.org/62953/142641_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
2095,4042,ENSG00000182944,EWSR1,Nucleus,HPA062953,http://images.proteinatlas.org/62953/142641_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
2096,4043,ENSG00000182944,EWSR1,Nucleus,HPA062953,http://images.proteinatlas.org/62953/142641_A_4_1.jpg,Stomach 1,nuclear,0,0,0,1,0
2097,4044,ENSG00000182944,EWSR1,Nucleus,HPA062953,http://images.proteinatlas.org/62953/142641_A_5_1.jpg,Stomach 1,nuclear,0,0,0,1,0
2098,4045,ENSG00000182944,EWSR1,Nucleus,HPA062953,http://images.proteinatlas.org/62953/142641_A_6_1.jpg,Stomach 1,nuclear,0,0,0,1,0
2099,4046,ENSG00000182944,EWSR1,Nucleus,HPA062953,http://images.proteinatlas.org/62953/142641_A_7_2.jpg,Duodenum,nuclear,0,0,0,1,0
2100,4047,ENSG00000182944,EWSR1,Nucleus,HPA062953,http://images.proteinatlas.org/62953/142641_A_8_2.jpg,Duodenum,nuclear,0,0,0,1,0
2101,4048,ENSG00000182944,EWSR1,Nucleus,HPA062953,http://images.proteinatlas.org/62953/142641_A_9_2.jpg,Duodenum,nuclear,0,0,0,1,0
2102,4049,ENSG00000273559,CWC25,Nucleus,HPA062997,http://images.proteinatlas.org/62997/143673_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
2103,4050,ENSG00000273559,CWC25,Nucleus,HPA062997,http://images.proteinatlas.org/62997/143673_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
2104,4060,ENSG00000132485,ZRANB2,Nucleus,HPA063298,http://images.proteinatlas.org/63298/141885_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
2105,4061,ENSG00000132485,ZRANB2,Nucleus,HPA063298,http://images.proteinatlas.org/63298/141885_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
2106,4062,ENSG00000132485,ZRANB2,Nucleus,HPA063298,http://images.proteinatlas.org/63298/141885_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
2107,4090,ENSG00000010244,ZNF207,Nucleus,HPA063908,http://images.proteinatlas.org/63908/143965_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
2108,4091,ENSG00000010244,ZNF207,Nucleus,HPA063908,http://images.proteinatlas.org/63908/143965_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
2109,4092,ENSG00000010244,ZNF207,Nucleus,HPA063908,http://images.proteinatlas.org/63908/143965_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
2110,4093,ENSG00000010244,ZNF207,Nucleus,HPA063908,http://images.proteinatlas.org/63908/143965_A_4_1.jpg,Stomach 1,nuclear,0,0,0,1,0
2111,4094,ENSG00000010244,ZNF207,Nucleus,HPA063908,http://images.proteinatlas.org/63908/143965_A_5_1.jpg,Stomach 1,nuclear,0,0,0,1,0
2112,4095,ENSG00000010244,ZNF207,Nucleus,HPA063908,http://images.proteinatlas.org/63908/143965_A_6_1.jpg,Stomach 1,nuclear,0,0,0,1,0
2113,4096,ENSG00000010244,ZNF207,Nucleus,HPA063908,http://images.proteinatlas.org/63908/143965_A_7_2.jpg,Duodenum,nuclear,0,0,0,1,0
2114,4097,ENSG00000010244,ZNF207,Nucleus,HPA063908,http://images.proteinatlas.org/63908/143965_A_8_2.jpg,Duodenum,nuclear,0,0,0,1,0
2115,4098,ENSG00000010244,ZNF207,Nucleus,HPA063908,http://images.proteinatlas.org/63908/143965_A_9_2.jpg,Duodenum,nuclear,0,0,0,1,0
2116,4108,ENSG00000129993,CBFA2T3,Nucleus,HPA065890,http://images.proteinatlas.org/65890/161435_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
2117,4109,ENSG00000129993,CBFA2T3,Nucleus,HPA065890,http://images.proteinatlas.org/65890/161435_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
2118,4110,ENSG00000129993,CBFA2T3,Nucleus,HPA065890,http://images.proteinatlas.org/65890/161435_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
2119,4111,ENSG00000129993,CBFA2T3,Nucleus,HPA065890,http://images.proteinatlas.org/65890/161435_A_4_1.jpg,Stomach 1,nuclear,0,0,0,1,0
2120,4112,ENSG00000129993,CBFA2T3,Nucleus,HPA065890,http://images.proteinatlas.org/65890/161435_A_5_1.jpg,Stomach 1,nuclear,0,0,0,1,0
2121,4113,ENSG00000129993,CBFA2T3,Nucleus,HPA065890,http://images.proteinatlas.org/65890/161435_A_6_1.jpg,Stomach 1,nuclear,0,0,0,1,0
2122,4114,ENSG00000129993,CBFA2T3,Nucleus,HPA065890,http://images.proteinatlas.org/65890/161435_A_7_2.jpg,Duodenum,nuclear,0,0,0,1,0
2123,4115,ENSG00000129993,CBFA2T3,Nucleus,HPA065890,http://images.proteinatlas.org/65890/161435_A_8_2.jpg,Duodenum,nuclear,0,0,0,1,0
2124,4116,ENSG00000129993,CBFA2T3,Nucleus,HPA065890,http://images.proteinatlas.org/65890/161435_A_9_2.jpg,Duodenum,nuclear,0,0,0,1,0
2125,4130,ENSG00000204392,LSM2,Nucleus,HPA066718,http://images.proteinatlas.org/66718/148908_A_1_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
2126,4131,ENSG00000204392,LSM2,Nucleus,HPA066718,http://images.proteinatlas.org/66718/148908_A_2_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
2127,4132,ENSG00000204392,LSM2,Nucleus,HPA066718,http://images.proteinatlas.org/66718/148908_A_3_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
2128,4133,ENSG00000204392,LSM2,Nucleus,HPA066718,http://images.proteinatlas.org/66718/148908_A_4_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
2129,4134,ENSG00000204392,LSM2,Nucleus,HPA066718,http://images.proteinatlas.org/66718/148908_A_5_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
2130,4135,ENSG00000204392,LSM2,Nucleus,HPA066718,http://images.proteinatlas.org/66718/148908_A_6_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
2131,4136,ENSG00000204392,LSM2,Nucleus,HPA066718,http://images.proteinatlas.org/66718/148908_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
2132,4137,ENSG00000204392,LSM2,Nucleus,HPA066718,http://images.proteinatlas.org/66718/148908_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
2133,4140,ENSG00000148308,GTF3C5,Nucleus,HPA067063,http://images.proteinatlas.org/67063/153887_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
2134,4141,ENSG00000148308,GTF3C5,Nucleus,HPA067063,http://images.proteinatlas.org/67063/153887_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
2135,4142,ENSG00000148308,GTF3C5,Nucleus,HPA067063,http://images.proteinatlas.org/67063/153887_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
2136,4143,ENSG00000148308,GTF3C5,Nucleus,HPA067063,http://images.proteinatlas.org/67063/153887_A_4_1.jpg,Stomach 1,nuclear,0,0,0,1,0
2137,4144,ENSG00000148308,GTF3C5,Nucleus,HPA067063,http://images.proteinatlas.org/67063/153887_A_5_1.jpg,Stomach 1,nuclear,0,0,0,1,0
2138,4145,ENSG00000148308,GTF3C5,Nucleus,HPA067063,http://images.proteinatlas.org/67063/153887_A_6_1.jpg,Stomach 1,nuclear,0,0,0,1,0
2139,4146,ENSG00000148308,GTF3C5,Nucleus,HPA067063,http://images.proteinatlas.org/67063/153887_A_7_2.jpg,Duodenum,nuclear,0,0,0,1,0
2140,4147,ENSG00000148308,GTF3C5,Nucleus,HPA067063,http://images.proteinatlas.org/67063/153887_A_8_2.jpg,Duodenum,nuclear,0,0,0,1,0
2141,4148,ENSG00000148308,GTF3C5,Nucleus,HPA067063,http://images.proteinatlas.org/67063/153887_A_9_2.jpg,Duodenum,nuclear,0,0,0,1,0
2142,4162,ENSG00000140400,MAN2C1,Nucleus,HPA067407,http://images.proteinatlas.org/67407/155863_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
2143,4163,ENSG00000140400,MAN2C1,Nucleus,HPA067407,http://images.proteinatlas.org/67407/155863_A_8_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
2144,4164,ENSG00000140400,MAN2C1,Nucleus,HPA067407,http://images.proteinatlas.org/67407/155863_A_9_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
2145,4165,ENSG00000101216,GMEB2,Nucleus,HPA067455,http://images.proteinatlas.org/67455/159258_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
2146,4166,ENSG00000101216,GMEB2,Nucleus,HPA067455,http://images.proteinatlas.org/67455/159258_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
2147,4167,ENSG00000101216,GMEB2,Nucleus,HPA067455,http://images.proteinatlas.org/67455/159258_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
2148,4235,ENSG00000167967,E4F1,Nucleus,HPA069007,http://images.proteinatlas.org/69007/166745_A_7_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
2149,4236,ENSG00000167967,E4F1,Nucleus,HPA069007,http://images.proteinatlas.org/69007/166745_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
2150,4237,ENSG00000167967,E4F1,Nucleus,HPA069007,http://images.proteinatlas.org/69007/166745_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
2151,4238,ENSG00000132773,TOE1,Nucleus,HPA069119,http://images.proteinatlas.org/69119/153803_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
2152,4239,ENSG00000132773,TOE1,Nucleus,HPA069119,http://images.proteinatlas.org/69119/153803_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
2153,4240,ENSG00000132773,TOE1,Nucleus,HPA069119,http://images.proteinatlas.org/69119/153803_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
2154,4241,ENSG00000132773,TOE1,Nucleus,HPA069119,http://images.proteinatlas.org/69119/153803_A_4_1.jpg,Stomach 1,nuclear,0,0,0,1,0
2155,4242,ENSG00000132773,TOE1,Nucleus,HPA069119,http://images.proteinatlas.org/69119/153803_A_5_1.jpg,Stomach 1,nuclear,0,0,0,1,0
2156,4243,ENSG00000132773,TOE1,Nucleus,HPA069119,http://images.proteinatlas.org/69119/153803_A_6_1.jpg,Stomach 1,nuclear,0,0,0,1,0
2157,4244,ENSG00000132773,TOE1,Nucleus,HPA069119,http://images.proteinatlas.org/69119/153803_A_7_2.jpg,Duodenum,nuclear,0,0,0,1,0
2158,4245,ENSG00000132773,TOE1,Nucleus,HPA069119,http://images.proteinatlas.org/69119/153803_A_8_2.jpg,Duodenum,nuclear,0,0,0,1,0
2159,4246,ENSG00000132773,TOE1,Nucleus,HPA069119,http://images.proteinatlas.org/69119/153803_A_9_2.jpg,Duodenum,nuclear,0,0,0,1,0
2160,4251,ENSG00000198736,MSRB1,Nucleus,HPA069557,http://images.proteinatlas.org/69557/168835_A_8_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
2161,4252,ENSG00000198736,MSRB1,Nucleus,HPA069557,http://images.proteinatlas.org/69557/168835_A_9_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
2162,4253,ENSG00000064961,HMG20B,Nucleus,HPA069832,http://images.proteinatlas.org/69832/153891_A_4_1.jpg,Stomach 1,nuclear,0,0,0,1,0
2163,4254,ENSG00000064961,HMG20B,Nucleus,HPA069832,http://images.proteinatlas.org/69832/153891_A_5_1.jpg,Stomach 1,nuclear,0,0,0,1,0
2164,4255,ENSG00000064961,HMG20B,Nucleus,HPA069832,http://images.proteinatlas.org/69832/153891_A_6_1.jpg,Stomach 1,nuclear,0,0,0,1,0
2165,4320,ENSG00000086102,NFX1,Nucleus,HPA073519,http://images.proteinatlas.org/73519/159664_A_1_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
2166,4321,ENSG00000086102,NFX1,Nucleus,HPA073519,http://images.proteinatlas.org/73519/159664_A_2_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
2167,4322,ENSG00000086102,NFX1,Nucleus,HPA073519,http://images.proteinatlas.org/73519/159664_A_3_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
2168,4323,ENSG00000086102,NFX1,Nucleus,HPA073519,http://images.proteinatlas.org/73519/159664_A_4_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
2169,4324,ENSG00000086102,NFX1,Nucleus,HPA073519,http://images.proteinatlas.org/73519/159664_A_5_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
2170,4325,ENSG00000086102,NFX1,Nucleus,HPA073519,http://images.proteinatlas.org/73519/159664_A_6_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
2171,4326,ENSG00000086102,NFX1,Nucleus,HPA073519,http://images.proteinatlas.org/73519/159664_A_7_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
2172,4327,ENSG00000086102,NFX1,Nucleus,HPA073519,http://images.proteinatlas.org/73519/159664_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
2173,4435,ENSG00000180626,ZNF594,Nucleus,HPA077596,http://images.proteinatlas.org/77596/167681_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
2174,4436,ENSG00000180626,ZNF594,Nucleus,HPA077596,http://images.proteinatlas.org/77596/167681_A_8_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
2175,4437,ENSG00000180626,ZNF594,Nucleus,HPA077596,http://images.proteinatlas.org/77596/167681_A_9_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
2176,4448,ENSG00000171813,PWWP2B,Nucleus,HPA078118,http://images.proteinatlas.org/78118/166869_A_4_1.jpg,Stomach 1,nuclear,0,0,0,1,0
2177,4449,ENSG00000171813,PWWP2B,Nucleus,HPA078118,http://images.proteinatlas.org/78118/166869_A_5_1.jpg,Stomach 1,nuclear,0,0,0,1,0
2178,4450,ENSG00000171813,PWWP2B,Nucleus,HPA078118,http://images.proteinatlas.org/78118/166869_A_6_1.jpg,Stomach 1,nuclear,0,0,0,1,0
2179,4451,ENSG00000171813,PWWP2B,Nucleus,HPA078118,http://images.proteinatlas.org/78118/166869_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
2180,4452,ENSG00000171813,PWWP2B,Nucleus,HPA078118,http://images.proteinatlas.org/78118/166869_A_8_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
2181,4453,ENSG00000171813,PWWP2B,Nucleus,HPA078118,http://images.proteinatlas.org/78118/166869_A_9_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
2182,4351,ENSG00000178952,TUFM,Mitochondria,CAB075730,http://images.proteinatlas.org/75730/159139_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
2183,4352,ENSG00000178952,TUFM,Mitochondria,CAB075730,http://images.proteinatlas.org/75730/159139_A_2_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
2184,4353,ENSG00000178952,TUFM,Mitochondria,CAB075730,http://images.proteinatlas.org/75730/159139_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
2185,4354,ENSG00000178952,TUFM,Mitochondria,CAB075730,http://images.proteinatlas.org/75730/159139_A_4_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
2186,4355,ENSG00000178952,TUFM,Mitochondria,CAB075730,http://images.proteinatlas.org/75730/159139_A_5_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
2187,4356,ENSG00000178952,TUFM,Mitochondria,CAB075730,http://images.proteinatlas.org/75730/159139_A_6_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
2188,4357,ENSG00000178952,TUFM,Mitochondria,CAB075730,http://images.proteinatlas.org/75730/159139_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
